,adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
135515,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,6,2014,173.5,MOFA
135516,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,7,2014,173.5,MOFA
135517,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,8,2014,189.5,MOFA
135518,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,9,2014,216.0,MOFA
135519,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,10,2014,216.0,MOFA
135520,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,11,2014,200.0,MOFA
135521,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,12,2014,200.0,MOFA
135522,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,1,2015,230.0,MOFA
135523,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,2,2015,230.0,MOFA
135524,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,3,2015,200.0,MOFA
135525,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,4,2015,235.0,MOFA
135526,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,5,2015,220.0,MOFA
135527,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,6,2015,220.0,MOFA
135528,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,7,2015,225.0,MOFA
135529,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,10,2015,240.0,MOFA
135530,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,11,2015,240.0,MOFA
135531,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,12,2015,240.0,MOFA
135532,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,1,2016,240.0,MOFA
135533,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,2,2016,240.0,MOFA
135534,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,3,2016,240.0,MOFA
135535,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,4,2016,240.0,MOFA
135536,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,5,2016,240.0,MOFA
135537,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,6,2016,255.0,MOFA
135538,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,7,2016,220.0,MOFA
135539,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,8,2016,220.0,MOFA
135540,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,11,2016,260.0,MOFA
135541,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,12,2016,260.0,MOFA
135542,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,1,2017,260.0,MOFA
135543,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,2,2017,260.0,MOFA
135544,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,3,2017,260.0,MOFA
135545,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,4,2017,270.0,MOFA
135546,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,5,2017,270.0,MOFA
